date,Baseflow,Runoff,Direct Precip,PET,Creek Inflow,Dam Outflow,Obs
2020-08-06,7.691398332675823,0.1103426352905288,0.15467018680818626,-4.743393519,21.032524800000004,-20.4768,1.5892898815906686
2020-08-07,7.678013328670597,0.11054625134595367,0.15467018681381314,-5.050503151,7.8047539200000005,-17.712,1.5412408488832168
2020-08-08,7.525653754886899,0,0,-5.589956783,7.010020799999999,-17.5392,1.6093094172492355
2020-08-09,7.483239640357501,0,0,-5.766850792,7.218305280000001,-17.4528,1.6024093724884083
2020-08-10,7.404864401976252,0.11034263529074109,0.15467018680818626,-5.704000569,7.000179839999999,-17.28,1.5471442894384055
2020-08-11,7.361895149762112,0,0,-5.555142055,6.816070079999999,-17.1072,1.5501757846580675
2020-08-12,7.213273295366571,0,0,-5.539397155,6.7267584000000005,-17.0208,1.548849353328749
2020-08-13,7.185819631580252,0,0,-6.479692379,6.64733952,-19.3536,1.5695614362813122
2020-08-14,7.145692668180765,0,0,-6.255887109,6.5673417600000015,-19.1808,1.5854877264550769
2020-08-15,7.066367410360683,3.2844236468925856,4.078792901152045,-5.613697038,6.489028800000001,-19.0944,1.5275488226142264
2020-08-16,6.966078245468131,2.6630441333909083,3.156508584700093,-5.838990118,6.411968640000001,-18.9216,1.492674436
2020-08-17,6.942537224,0.2621929780511217,0.3150771780302093,-4.025700381,8.9593344,-18.8352,1.5283198979895314
2020-08-18,6.843258844704481,0,0,-5.128360838,10.8180576,-18.7488,1.410567853
2020-08-19,6.760293453154735,0,0,-4.444887304,8.33499072,-18.576,1.5014854134809463
2020-08-20,6.738736938,0,0,-4.193357038,6.321888,-18.4896,1.490164458021544
2020-08-21,6.6336874827203225,0,0,-5.118800048,6.041157120000001,-18.3168,1.4566165282575598
2020-08-22,6.590216467946865,0,0,-5.398521059,5.98093632,-18.2304,1.253935229969588
2020-08-23,6.538529634042313,0,0,-5.763616425,5.91155712,-18.0576,1.3110534062758652
2020-08-24,6.484926932841483,0.11059716620000921,0.15467018681360442,-5.847477097,5.84561664,-17.9712,1.4503870179903608
